SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,Rebounds,Assists,STL,BLK,TOV,PF,Points,PLUS_MINUS,VIDEO_AVAILABLE,PlayerName,Team,Home,Away,Value,Prop,Pts+Rebs+Asts,Pts+Rebs,Pts+Asts,Rebs+Asts
22023,1630583,22301206,"DEC 06, 2023",MEM @ DET,W,26,3,9,0.333,1,3,0.333,0,0,0.0,3,0,3,3,1,1,1,0,7,14,1,Santi Aldama,MEM,DET,MEM,,,13,10,10,6
22023,1630583,22300288,"DEC 02, 2023",MEM @ PHX,L,31,3,10,0.3,1,6,0.167,0,0,0.0,0,7,7,1,3,1,1,5,7,-5,1,Santi Aldama,MEM,PHX,MEM,,,15,14,8,8
22023,1630583,22300277,"DEC 01, 2023",MEM @ DAL,W,33,7,10,0.7,1,4,0.25,2,2,1.0,5,7,12,3,1,1,1,1,17,17,1,Santi Aldama,MEM,DAL,MEM,,,32,29,20,15
22023,1630583,22300261,"NOV 29, 2023",MEM vs. UTA,W,25,4,9,0.444,1,4,0.25,2,4,0.5,2,2,4,1,1,1,1,1,11,7,1,Santi Aldama,MEM,MEM,UTA,,,16,15,12,5
22023,1630583,22300249,"NOV 26, 2023",MEM vs. MIN,L,27,6,15,0.4,1,7,0.143,1,2,0.5,2,5,7,2,0,0,1,0,14,-15,1,Santi Aldama,MEM,MEM,MIN,,,23,21,16,9
22023,1630583,22300044,"NOV 24, 2023",MEM vs. PHX,L,36,9,20,0.45,3,10,0.3,0,0,0.0,1,4,5,0,0,0,0,2,21,-18,1,Santi Aldama,MEM,MEM,PHX,,,26,26,21,5
22023,1630583,22300231,"NOV 22, 2023",MEM @ HOU,L,22,2,5,0.4,1,3,0.333,3,3,1.0,0,2,2,0,0,1,0,5,8,-4,1,Santi Aldama,MEM,HOU,MEM,,,10,10,8,2
22023,1630583,22300213,"NOV 19, 2023",MEM vs. BOS,L,39,11,27,0.407,6,15,0.4,0,0,0.0,4,8,12,6,2,0,1,2,28,4,1,Santi Aldama,MEM,MEM,BOS,,,46,40,34,18
22023,1630583,22300206,"NOV 18, 2023",MEM @ SAS,W,36,7,15,0.467,1,5,0.2,2,3,0.667,2,8,10,3,1,1,3,2,17,19,1,Santi Aldama,MEM,SAS,MEM,,,30,27,20,13
22023,1630583,22300026,"NOV 14, 2023",MEM @ LAL,L,25,9,15,0.6,3,8,0.375,3,5,0.6,0,5,5,4,0,2,3,0,24,-12,1,Santi Aldama,MEM,LAL,MEM,,,33,29,28,9
22023,1630583,22300179,"NOV 12, 2023",MEM @ LAC,W,21,4,8,0.5,1,4,0.25,0,0,0.0,0,3,3,2,0,1,2,1,9,-3,1,Santi Aldama,MEM,LAC,MEM,,,14,12,11,5
22023,1630583,22300012,"NOV 10, 2023",MEM vs. UTA,L,13,2,3,0.667,1,1,1.0,1,2,0.5,0,2,2,0,0,0,0,1,6,2,1,Santi Aldama,MEM,MEM,UTA,,,8,8,6,2
22023,1630583,22300164,"NOV 08, 2023",MEM vs. MIA,L,26,5,14,0.357,2,4,0.5,0,2,0.0,2,6,8,0,2,1,1,4,12,8,1,Santi Aldama,MEM,MEM,MIA,,,20,20,12,8
22023,1630583,22300144,"NOV 05, 2023",MEM @ POR,W,20,3,8,0.375,1,3,0.333,0,0,0.0,1,4,5,3,0,0,2,0,7,-4,1,Santi Aldama,MEM,POR,MEM,,,15,12,10,8
22023,1629638,22300553,"JAN 14, 2024",MIN vs. LAC,W,20,2,6,0.333,2,5,0.4,0,0,0.0,0,0,0,1,0,1,0,4,6,-4,1,Nickeil Alexander-Walker,MIN,MIN,LAC,,,7,6,7,1
22023,1629638,22300538,"JAN 12, 2024",MIN vs. POR,W,19,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,3,2,0,2,1,2,1,1,Nickeil Alexander-Walker,MIN,MIN,POR,,,7,4,5,5
22023,1629638,22300517,"JAN 10, 2024",MIN @ BOS,L,40,5,8,0.625,3,5,0.6,2,2,1.0,2,2,4,3,1,1,1,4,15,-4,1,Nickeil Alexander-Walker,MIN,BOS,MIN,,,22,19,18,7
22023,1629638,22300513,"JAN 09, 2024",MIN @ ORL,W,18,0,5,0.0,0,4,0.0,0,0,0.0,0,2,2,3,0,1,2,1,0,11,1,Nickeil Alexander-Walker,MIN,ORL,MIN,,,5,2,3,5
22023,1629638,22300501,"JAN 07, 2024",MIN @ DAL,L,13,1,5,0.2,1,4,0.25,0,0,0.0,1,0,1,1,0,0,0,0,3,-6,1,Nickeil Alexander-Walker,MIN,DAL,MIN,,,5,4,4,2
22023,1629638,22300485,"JAN 05, 2024",MIN @ HOU,W,18,4,6,0.667,2,4,0.5,1,2,0.5,1,2,3,3,2,2,0,2,11,17,1,Nickeil Alexander-Walker,MIN,HOU,MIN,,,17,14,14,6
22023,1629638,22300471,"JAN 03, 2024",MIN vs. NOP,L,19,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,1,0,0,1,0,4,-5,1,Nickeil Alexander-Walker,MIN,MIN,NOP,,,5,4,5,1
22023,1629638,22300451,"JAN 01, 2024",MIN @ NYK,L,17,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,2,3,4,1,Nickeil Alexander-Walker,MIN,NYK,MIN,,,5,3,5,2
22023,1629638,22300443,"DEC 30, 2023",MIN vs. LAL,W,16,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,2,1,0,2,4,6,-1,1,Nickeil Alexander-Walker,MIN,MIN,LAL,,,10,8,8,4
22023,1629638,22300423,"DEC 28, 2023",MIN vs. DAL,W,24,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,3,4,1,0,0,3,-3,1,Nickeil Alexander-Walker,MIN,MIN,DAL,,,6,3,6,3
22023,1629638,22300411,"DEC 26, 2023",MIN @ OKC,L,19,3,3,1.0,2,2,1.0,0,0,0.0,1,0,1,3,1,0,0,3,8,-13,1,Nickeil Alexander-Walker,MIN,OKC,MIN,,,12,9,11,4
22023,1629638,22300400,"DEC 23, 2023",MIN @ SAC,W,23,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-1,1,Nickeil Alexander-Walker,MIN,SAC,MIN,,,2,2,2,0
22023,1629638,22300380,"DEC 21, 2023",MIN vs. LAL,W,15,2,6,0.333,1,5,0.2,0,0,0.0,0,1,1,3,3,0,1,2,5,6,1,Nickeil Alexander-Walker,MIN,MIN,LAL,,,9,6,8,4
22023,1629638,22300367,"DEC 20, 2023",MIN @ PHI,L,16,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,2,0,1,0,1,4,-23,1,Nickeil Alexander-Walker,MIN,PHI,MIN,,,8,6,6,4
22023,1629638,22300353,"DEC 18, 2023",MIN @ MIA,W,22,2,5,0.4,2,4,0.5,2,2,1.0,1,0,1,3,1,0,0,2,8,13,1,Nickeil Alexander-Walker,MIN,MIA,MIN,,,12,9,11,4
22023,1629638,22300338,"DEC 16, 2023",MIN vs. IND,W,26,1,6,0.167,1,2,0.5,0,0,0.0,0,2,2,1,1,0,1,0,3,2,1,Nickeil Alexander-Walker,MIN,MIN,IND,,,6,5,4,3
22023,1629638,22300321,"DEC 14, 2023",MIN @ DAL,W,20,5,6,0.833,3,4,0.75,0,0,0.0,1,0,1,1,0,1,1,2,13,20,1,Nickeil Alexander-Walker,MIN,DAL,MIN,,,15,14,14,2
22023,1629638,22300301,"DEC 11, 2023",MIN @ NOP,L,24,2,7,0.286,1,4,0.25,2,2,1.0,0,1,1,5,1,1,3,4,7,-13,1,Nickeil Alexander-Walker,MIN,NOP,MIN,,,13,8,12,6
22023,1629638,22301221,"DEC 08, 2023",MIN @ MEM,W,34,4,9,0.444,4,8,0.5,2,2,1.0,2,0,2,2,0,1,2,2,14,23,1,Nickeil Alexander-Walker,MIN,MEM,MIN,,,18,16,16,4
22023,1629638,22301210,"DEC 06, 2023",MIN vs. SAS,W,20,3,8,0.375,1,6,0.167,0,0,0.0,0,2,2,0,0,0,1,1,7,2,1,Nickeil Alexander-Walker,MIN,MIN,SAS,,,9,9,7,2
22023,1629638,22300281,"DEC 02, 2023",MIN @ CHA,W,30,2,5,0.4,0,2,0.0,2,2,1.0,0,2,2,2,0,0,1,1,6,-7,1,Nickeil Alexander-Walker,MIN,CHA,MIN,,,10,8,8,4
22023,1629638,22300270,"NOV 30, 2023",MIN vs. UTA,W,36,8,16,0.5,4,8,0.5,0,0,0.0,2,3,5,7,5,2,4,4,20,15,1,Nickeil Alexander-Walker,MIN,MIN,UTA,,,32,25,27,12
22023,1629638,22300058,"NOV 28, 2023",MIN vs. OKC,W,26,1,7,0.143,1,5,0.2,0,0,0.0,1,1,2,1,0,0,2,2,3,-4,1,Nickeil Alexander-Walker,MIN,MIN,OKC,,,6,5,4,3
22023,1629638,22300249,"NOV 26, 2023",MIN @ MEM,W,34,3,7,0.429,2,6,0.333,1,3,0.333,0,1,1,3,1,0,1,2,9,17,1,Nickeil Alexander-Walker,MIN,MEM,MIN,,,13,10,12,4
22023,1629638,22300050,"NOV 24, 2023",MIN vs. SAC,L,22,2,8,0.25,2,7,0.286,0,0,0.0,1,0,1,2,2,1,0,4,6,-12,1,Nickeil Alexander-Walker,MIN,MIN,SAC,,,9,7,8,3
22023,1629638,22300232,"NOV 22, 2023",MIN vs. PHI,W,29,3,6,0.5,1,4,0.25,0,0,0.0,2,4,6,4,0,1,0,4,7,22,1,Nickeil Alexander-Walker,MIN,MIN,PHI,,,17,13,11,10
22023,1629638,22300221,"NOV 20, 2023",MIN vs. NYK,W,33,4,8,0.5,3,6,0.5,0,0,0.0,1,2,3,3,0,0,0,2,11,15,1,Nickeil Alexander-Walker,MIN,MIN,NYK,,,17,14,14,6
22023,1629638,22300203,"NOV 18, 2023",MIN @ NOP,W,18,4,7,0.571,2,4,0.5,0,0,0.0,0,1,1,3,1,1,2,2,10,6,1,Nickeil Alexander-Walker,MIN,NOP,MIN,,,14,11,13,4
22023,1629638,22300197,"NOV 15, 2023",MIN @ PHX,L,23,3,6,0.5,2,5,0.4,0,0,0.0,0,0,0,0,0,1,0,1,8,-5,1,Nickeil Alexander-Walker,MIN,PHX,MIN,,,8,8,8,0
22023,1629638,22300025,"NOV 14, 2023",MIN @ GSW,W,25,2,5,0.4,1,4,0.25,0,0,0.0,0,0,0,1,1,1,2,1,5,-16,1,Nickeil Alexander-Walker,MIN,GSW,MIN,,,6,5,6,1
22023,1629638,22300186,"NOV 12, 2023",MIN @ GSW,W,17,4,6,0.667,2,3,0.667,0,0,0.0,0,2,2,1,2,0,0,2,10,0,1,Nickeil Alexander-Walker,MIN,GSW,MIN,,,13,12,11,3
22023,1629638,22300013,"NOV 10, 2023",MIN @ SAS,W,19,3,4,0.75,1,1,1.0,2,2,1.0,0,3,3,4,0,1,0,0,9,11,1,Nickeil Alexander-Walker,MIN,SAS,MIN,,,16,12,13,7
22023,1629638,22300166,"NOV 08, 2023",MIN vs. NOP,W,18,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,8,1,0,2,0,0,-13,1,Nickeil Alexander-Walker,MIN,MIN,NOP,,,12,4,8,12
22023,1629638,22300154,"NOV 06, 2023",MIN vs. BOS,W,20,3,6,0.5,2,4,0.5,0,1,0.0,0,1,1,3,1,0,1,3,8,13,1,Nickeil Alexander-Walker,MIN,MIN,BOS,,,12,9,11,4
22023,1629638,22300138,"NOV 04, 2023",MIN vs. UTA,W,18,0,3,0.0,0,1,0.0,0,1,0.0,1,2,3,1,2,3,0,0,0,1,1,Nickeil Alexander-Walker,MIN,MIN,UTA,,,4,3,1,4
22023,1629638,22300123,"NOV 01, 2023",MIN vs. DEN,W,21,2,6,0.333,1,2,0.5,0,0,0.0,0,0,0,1,0,1,0,2,5,2,1,Nickeil Alexander-Walker,MIN,MIN,DEN,,,6,5,6,1
22023,1629638,22300104,"OCT 30, 2023",MIN @ ATL,L,13,1,3,0.333,1,3,0.333,0,2,0.0,0,0,0,2,0,0,1,1,3,-9,1,Nickeil Alexander-Walker,MIN,ATL,MIN,,,5,3,5,2
22023,1629638,22300093,"OCT 28, 2023",MIN vs. MIA,W,23,2,8,0.25,1,6,0.167,0,0,0.0,0,3,3,3,1,2,3,3,5,8,1,Nickeil Alexander-Walker,MIN,MIN,MIA,,,11,8,8,6
22023,1629638,22300069,"OCT 25, 2023",MIN @ TOR,L,23,1,5,0.2,0,3,0.0,0,0,0.0,0,4,4,2,1,0,1,3,2,-17,1,Nickeil Alexander-Walker,MIN,TOR,MIN,,,8,6,4,6
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,12.5,Points,25,24,21,5
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,19.5,Pts+Rebs+Asts,25,24,21,5
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,24.0,Fantasy Score,25,24,21,5
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,16.5,Pts+Rebs,25,24,21,5
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,15.5,Pts+Asts,25,24,21,5
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,2.5,3-PT Made,25,24,21,5
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,0.5,Blocked Shots,25,24,21,5
22023,1628960,22300554,"JAN 14, 2024",PHX @ POR,W,33,4,6,0.667,4,6,0.667,8,8,1.0,1,3,4,1,0,2,4,2,20,13,1,Grayson Allen,PHX,POR,PHX,1.5,Blks+Stls,25,24,21,5
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,12.5,Points,13,10,8,8
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,19.5,Pts+Rebs+Asts,13,10,8,8
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,24.0,Fantasy Score,13,10,8,8
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,16.5,Pts+Rebs,13,10,8,8
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,15.5,Pts+Asts,13,10,8,8
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,2.5,3-PT Made,13,10,8,8
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,0.5,Blocked Shots,13,10,8,8
22023,1628960,22300531,"JAN 11, 2024",PHX @ LAL,W,30,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,3,0,0,0,3,5,32,1,Grayson Allen,PHX,LAL,PHX,1.5,Blks+Stls,13,10,8,8
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,12.5,Points,13,11,10,5
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,19.5,Pts+Rebs+Asts,13,11,10,5
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,24.0,Fantasy Score,13,11,10,5
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,16.5,Pts+Rebs,13,11,10,5
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,15.5,Pts+Asts,13,11,10,5
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,2.5,3-PT Made,13,11,10,5
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,0.5,Blocked Shots,13,11,10,5
22023,1628960,22300511,"JAN 08, 2024",PHX @ LAC,L,31,1,3,0.333,1,3,0.333,5,5,1.0,0,3,3,2,0,0,1,1,8,-22,1,Grayson Allen,PHX,LAC,PHX,1.5,Blks+Stls,13,11,10,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,12.5,Points,21,18,19,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,19.5,Pts+Rebs+Asts,21,18,19,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,24.0,Fantasy Score,21,18,19,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,16.5,Pts+Rebs,21,18,19,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,15.5,Pts+Asts,21,18,19,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,2.5,3-PT Made,21,18,19,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,0.5,Blocked Shots,21,18,19,5
22023,1628960,22300503,"JAN 07, 2024",PHX vs. MEM,L,39,6,15,0.4,4,8,0.5,0,0,0.0,0,2,2,3,0,2,3,2,16,0,1,Grayson Allen,PHX,PHX,MEM,1.5,Blks+Stls,21,18,19,5
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,12.5,Points,39,35,35,8
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,19.5,Pts+Rebs+Asts,39,35,35,8
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,24.0,Fantasy Score,39,35,35,8
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,16.5,Pts+Rebs,39,35,35,8
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,15.5,Pts+Asts,39,35,35,8
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,2.5,3-PT Made,39,35,35,8
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,0.5,Blocked Shots,39,35,35,8
22023,1628960,22300489,"JAN 05, 2024",PHX vs. MIA,W,37,11,19,0.579,9,14,0.643,0,0,0.0,1,3,4,4,0,2,2,4,31,13,1,Grayson Allen,PHX,PHX,MIA,1.5,Blks+Stls,39,35,35,8
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,12.5,Points,17,14,13,7
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,19.5,Pts+Rebs+Asts,17,14,13,7
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,24.0,Fantasy Score,17,14,13,7
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,16.5,Pts+Rebs,17,14,13,7
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,15.5,Pts+Asts,17,14,13,7
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,2.5,3-PT Made,17,14,13,7
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,0.5,Blocked Shots,17,14,13,7
22023,1628960,22300473,"JAN 03, 2024",PHX vs. LAC,L,32,4,9,0.444,2,4,0.5,0,1,0.0,1,3,4,3,2,0,1,2,10,-19,1,Grayson Allen,PHX,PHX,LAC,1.5,Blks+Stls,17,14,13,7
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,12.5,Points,18,14,16,6
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,19.5,Pts+Rebs+Asts,18,14,16,6
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,24.0,Fantasy Score,18,14,16,6
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,16.5,Pts+Rebs,18,14,16,6
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,15.5,Pts+Asts,18,14,16,6
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,2.5,3-PT Made,18,14,16,6
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,0.5,Blocked Shots,18,14,16,6
22023,1628960,22300456,"JAN 01, 2024",PHX vs. POR,W,28,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,4,2,1,1,1,12,16,1,Grayson Allen,PHX,PHX,POR,1.5,Blks+Stls,18,14,16,6
22023,1628960,22300450,"DEC 31, 2023",PHX vs. ORL,W,35,4,8,0.5,2,4,0.5,0,0,0.0,0,2,2,4,2,1,1,0,10,14,1,Grayson Allen,PHX,PHX,ORL,12.5,Points,16,12,14,6
22023,1628960,22300450,"DEC 31, 2023",PHX vs. ORL,W,35,4,8,0.5,2,4,0.5,0,0,0.0,0,2,2,4,2,1,1,0,10,14,1,Grayson Allen,PHX,PHX,ORL,19.5,Pts+Rebs+Asts,16,12,14,6
22023,1628960,22300450,"DEC 31, 2023",PHX vs. ORL,W,35,4,8,0.5,2,4,0.5,0,0,0.0,0,2,2,4,2,1,1,0,10,14,1,Grayson Allen,PHX,PHX,ORL,24.0,Fantasy Score,16,12,14,6
22023,1628960,22300450,"DEC 31, 2023",PHX vs. ORL,W,35,4,8,0.5,2,4,0.5,0,0,0.0,0,2,2,4,2,1,1,0,10,14,1,Grayson Allen,PHX,PHX,ORL,16.5,Pts+Rebs,16,12,14,6
22023,1628960,22300450,"DEC 31, 2023",PHX vs. ORL,W,35,4,8,0.5,2,4,0.5,0,0,0.0,0,2,2,4,2,1,1,0,10,14,1,Grayson Allen,PHX,PHX,ORL,15.5,Pts+Asts,16,12,14,6
22023,1628960,22300450,"DEC 31, 2023",PHX vs. ORL,W,35,4,8,0.5,2,4,0.5,0,0,0.0,0,2,2,4,2,1,1,0,10,14,1,Grayson Allen,PHX,PHX,ORL,2.5,3-PT Made,16,12,14,6
