SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PlayerName,Team,Home,Away
22023,1626168,0022300050,"NOV 24, 2023",SAC @ MIN,W,19,3,6,0.5,3,6,0.5,0,0,0.0,1,6,7,0,0,0,1,1,9,15,1,Trey Lyles,SAC,MIN,SAC
22023,1626168,0022300233,"NOV 22, 2023",SAC @ NOP,L,28,4,8,0.5,3,7,0.429,1,1,1.0,0,8,8,0,0,0,3,5,12,-9,1,Trey Lyles,SAC,NOP,SAC
22023,1630177,0022300870,"MAR 02, 2024",PHX vs. HOU,L,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Theo Maledon,PHX,PHX,HOU
22023,1630177,0022300796,"FEB 22, 2024",PHX @ DAL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1,Theo Maledon,PHX,DAL,PHX
22023,1630177,0022300787,"FEB 14, 2024",PHX vs. DET,W,10,1,2,0.5,0,0,0.0,3,3,1.0,0,1,1,0,0,0,3,3,5,-11,1,Theo Maledon,PHX,PHX,DET
22023,1630177,0022300739,"FEB 08, 2024",PHX vs. UTA,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Theo Maledon,PHX,PHX,UTA
22023,1630177,0022300057,"NOV 28, 2023",CHA @ NYK,L,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,-1,1,Theo Maledon,CHA,NYK,CHA
22023,1630177,0022300248,"NOV 26, 2023",CHA @ ORL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,0,0,1,1,Theo Maledon,CHA,ORL,CHA
22023,1630177,0022300027,"NOV 17, 2023",CHA vs. MIL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-11,1,Theo Maledon,CHA,CHA,MIL
22023,1630177,0022300017,"NOV 14, 2023",CHA vs. MIA,L,23,0,5,0.0,0,2,0.0,2,2,1.0,0,3,3,3,0,0,2,1,2,3,1,Theo Maledon,CHA,CHA,MIA
22023,1630177,0022300177,"NOV 12, 2023",CHA @ NYK,L,25,2,12,0.167,2,7,0.286,0,0,0.0,2,0,2,4,0,0,2,3,6,-20,1,Theo Maledon,CHA,NYK,CHA
22023,1630177,0022300009,"NOV 10, 2023",CHA @ WAS,W,16,2,5,0.4,0,1,0.0,0,0,0.0,1,4,5,4,1,0,2,1,4,1,1,Theo Maledon,CHA,WAS,CHA
22023,1630177,0022300157,"NOV 08, 2023",CHA vs. WAS,L,18,4,7,0.571,1,2,0.5,0,0,0.0,0,1,1,0,1,0,1,2,9,-21,1,Theo Maledon,CHA,CHA,WAS
22023,1630177,0022300143,"NOV 05, 2023",CHA @ DAL,L,21,4,9,0.444,1,6,0.167,0,0,0.0,0,0,0,4,0,0,1,1,9,-7,1,Theo Maledon,CHA,DAL,CHA
22023,1630177,0022300133,"NOV 04, 2023",CHA @ IND,W,14,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,4,0,4,1,Theo Maledon,CHA,IND,CHA
22023,1630177,0022300122,"NOV 01, 2023",CHA @ HOU,L,21,2,7,0.286,1,2,0.5,0,0,0.0,1,5,6,2,1,0,3,2,5,4,1,Theo Maledon,CHA,HOU,CHA
22023,1630177,0022300101,"OCT 30, 2023",CHA vs. BKN,L,20,2,9,0.222,0,5,0.0,5,5,1.0,0,1,1,2,2,0,0,0,9,-3,1,Theo Maledon,CHA,CHA,BKN
22023,1630177,0022300077,"OCT 27, 2023",CHA vs. DET,L,14,1,2,0.5,0,0,0.0,4,5,0.8,0,2,2,0,2,0,1,0,6,-2,1,Theo Maledon,CHA,CHA,DET
22023,1630177,0022300063,"OCT 25, 2023",CHA vs. ATL,W,16,2,5,0.4,0,2,0.0,0,0,0.0,0,3,3,4,0,0,1,3,4,-5,1,Theo Maledon,CHA,CHA,ATL
22023,1630572,0022301025,"MAR 23, 2024",SAS vs. PHX,L,8,5,7,0.714,1,2,0.5,0,0,0.0,1,2,3,0,0,0,1,0,11,6,1,Sandro Mamukelashvili,SAS,SAS,PHX
22023,1630572,0022300942,"MAR 12, 2024",SAS vs. HOU,L,11,3,3,1.0,0,0,0.0,0,0,0.0,4,1,5,3,0,0,0,2,6,0,1,Sandro Mamukelashvili,SAS,SAS,HOU
22023,1630572,0022300936,"MAR 11, 2024",SAS vs. GSW,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Sandro Mamukelashvili,SAS,SAS,GSW
22023,1630572,0022300921,"MAR 09, 2024",SAS @ GSW,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,8,1,Sandro Mamukelashvili,SAS,GSW,SAS
22023,1630572,0022300908,"MAR 07, 2024",SAS @ SAC,L,4,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0,-10,1,Sandro Mamukelashvili,SAS,SAC,SAS
22023,1630572,0022300877,"MAR 03, 2024",SAS vs. IND,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Sandro Mamukelashvili,SAS,SAS,IND
22023,1630572,0022300825,"FEB 25, 2024",SAS @ UTA,L,14,4,5,0.8,0,0,0.0,0,0,0.0,1,0,1,1,2,0,0,2,8,8,1,Sandro Mamukelashvili,SAS,UTA,SAS
22023,1630572,0022300813,"FEB 23, 2024",SAS @ LAL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,7,1,Sandro Mamukelashvili,SAS,LAL,SAS
22023,1630572,0022300785,"FEB 14, 2024",SAS @ DAL,L,5,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,2,1,Sandro Mamukelashvili,SAS,DAL,SAS
22023,1630572,0022300764,"FEB 12, 2024",SAS @ TOR,W,6,1,2,0.5,0,1,0.0,0,1,0.0,1,1,2,0,0,0,0,1,2,-4,1,Sandro Mamukelashvili,SAS,TOR,SAS
22023,1630572,0022300750,"FEB 10, 2024",SAS @ BKN,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,4,1,Sandro Mamukelashvili,SAS,BKN,SAS
22023,1630572,0022300730,"FEB 07, 2024",SAS @ MIA,L,3,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,4,1,Sandro Mamukelashvili,SAS,MIA,SAS
22023,1630572,0022300641,"JAN 26, 2024",SAS vs. POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,Sandro Mamukelashvili,SAS,SAS,POR
22023,1630572,0022300622,"JAN 24, 2024",SAS vs. OKC,L,5,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,7,1,Sandro Mamukelashvili,SAS,SAS,OKC
22023,1630572,0022300571,"JAN 17, 2024",SAS @ BOS,L,5,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,2,1,Sandro Mamukelashvili,SAS,BOS,SAS
22023,1630572,0022300559,"JAN 15, 2024",SAS @ ATL,L,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,Sandro Mamukelashvili,SAS,ATL,SAS
22023,1630572,0022300548,"JAN 13, 2024",SAS vs. CHI,L,18,3,7,0.429,1,3,0.333,1,2,0.5,3,5,8,1,1,2,0,5,8,-6,1,Sandro Mamukelashvili,SAS,SAS,CHI
22023,1630572,0022300541,"JAN 12, 2024",SAS vs. CHA,W,10,0,1,0.0,0,0,0.0,1,2,0.5,1,1,2,0,0,1,0,1,1,2,1,Sandro Mamukelashvili,SAS,SAS,CHA
22023,1630572,0022300519,"JAN 10, 2024",SAS @ DET,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,Sandro Mamukelashvili,SAS,DET,SAS
22023,1630572,0022300477,"JAN 04, 2024",SAS vs. MIL,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-1,1,Sandro Mamukelashvili,SAS,SAS,MIL
22023,1630572,0022300460,"JAN 02, 2024",SAS @ MEM,L,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,1,1,0,3,4,1,Sandro Mamukelashvili,SAS,MEM,SAS
22023,1630572,0022300448,"DEC 31, 2023",SAS vs. BOS,L,20,3,9,0.333,1,5,0.2,0,0,0.0,2,5,7,4,0,0,0,1,7,-9,1,Sandro Mamukelashvili,SAS,SAS,BOS
22023,1630572,0022300437,"DEC 29, 2023",SAS @ POR,L,8,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,1,2,8,1,Sandro Mamukelashvili,SAS,POR,SAS
22023,1630572,0022300427,"DEC 28, 2023",SAS @ POR,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Sandro Mamukelashvili,SAS,POR,SAS
22023,1630572,0022300412,"DEC 26, 2023",SAS vs. UTA,L,2,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,7,1,Sandro Mamukelashvili,SAS,SAS,UTA
22023,1630572,0022300398,"DEC 23, 2023",SAS @ DAL,L,15,4,6,0.667,1,3,0.333,5,6,0.833,3,2,5,3,0,1,1,1,14,4,1,Sandro Mamukelashvili,SAS,DAL,SAS
22023,1630572,0022300376,"DEC 21, 2023",SAS @ CHI,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1,Sandro Mamukelashvili,SAS,CHI,SAS
22023,1630572,0022300361,"DEC 19, 2023",SAS @ MIL,L,15,1,5,0.2,1,4,0.25,0,0,0.0,1,7,8,3,1,2,2,1,3,-7,1,Sandro Mamukelashvili,SAS,MIL,SAS
22023,1630572,0022300345,"DEC 17, 2023",SAS vs. NOP,L,8,1,4,0.25,0,3,0.0,0,0,0.0,0,0,0,2,0,0,1,0,2,-4,1,Sandro Mamukelashvili,SAS,SAS,NOP
22023,1630572,0022300331,"DEC 15, 2023",SAS vs. LAL,W,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-3,1,Sandro Mamukelashvili,SAS,SAS,LAL
22023,1630572,0022300298,"DEC 11, 2023",SAS @ HOU,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,Sandro Mamukelashvili,SAS,HOU,SAS
22023,1630572,0022300278,"DEC 01, 2023",SAS @ NOP,L,6,1,3,0.333,1,2,0.5,0,0,0.0,1,0,1,1,0,0,0,1,3,0,1,Sandro Mamukelashvili,SAS,NOP,SAS
22023,1630572,0022300252,"NOV 26, 2023",SAS @ DEN,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,1,0,8,1,Sandro Mamukelashvili,SAS,DEN,SAS
22023,1630572,0022300206,"NOV 18, 2023",SAS vs. MEM,L,11,2,5,0.4,1,2,0.5,0,0,0.0,0,2,2,1,0,1,1,3,5,-4,1,Sandro Mamukelashvili,SAS,SAS,MEM
22023,1630572,0022300032,"NOV 17, 2023",SAS vs. SAC,L,12,1,2,0.5,0,0,0.0,4,4,1.0,1,2,3,3,0,0,1,1,6,21,1,Sandro Mamukelashvili,SAS,SAS,SAC
22023,1630572,0022300161,"NOV 08, 2023",SAS @ NYK,L,3,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,Sandro Mamukelashvili,SAS,NYK,SAS
22023,1630572,0022300146,"NOV 06, 2023",SAS @ IND,L,9,2,4,0.5,0,2,0.0,1,2,0.5,2,2,4,1,0,0,0,0,5,-6,1,Sandro Mamukelashvili,SAS,IND,SAS
22023,1630572,0022300099,"OCT 29, 2023",SAS @ LAC,L,7,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,1,1,0,-13,1,Sandro Mamukelashvili,SAS,LAC,SAS
22023,1629611,0022301028,"MAR 24, 2024",LAC vs. PHI,L,23,2,5,0.4,2,2,1.0,0,0,0.0,1,0,1,1,0,0,0,2,6,0,1,Terance Mann,LAC,LAC,PHI
22023,1629611,0022301017,"MAR 22, 2024",LAC @ POR,W,36,7,12,0.583,1,4,0.25,5,5,1.0,0,1,1,4,2,1,1,3,20,10,1,Terance Mann,LAC,POR,LAC
22023,1629611,0022300982,"MAR 17, 2024",LAC vs. ATL,L,32,2,6,0.333,1,2,0.5,2,2,1.0,0,4,4,0,2,1,0,2,7,-15,1,Terance Mann,LAC,LAC,ATL
22023,1629611,0022300964,"MAR 15, 2024",LAC @ NOP,L,18,3,5,0.6,1,1,1.0,2,2,1.0,1,3,4,0,1,0,1,1,9,3,1,Terance Mann,LAC,NOP,LAC
22023,1629611,0022300956,"MAR 14, 2024",LAC @ CHI,W,31,4,13,0.308,2,7,0.286,2,2,1.0,0,4,4,2,1,0,0,2,12,10,1,Terance Mann,LAC,CHI,LAC
22023,1629611,0022300944,"MAR 12, 2024",LAC vs. MIN,L,28,3,6,0.5,1,3,0.333,0,0,0.0,1,1,2,0,3,0,1,2,7,-20,1,Terance Mann,LAC,LAC,MIN
22023,1629611,0022300924,"MAR 10, 2024",LAC vs. MIL,L,30,6,10,0.6,2,6,0.333,2,2,1.0,2,0,2,1,0,2,0,2,16,-9,1,Terance Mann,LAC,LAC,MIL
22023,1629611,0022300917,"MAR 09, 2024",LAC vs. CHI,W,25,3,7,0.429,1,3,0.333,0,0,0.0,0,1,1,1,0,0,1,2,7,0,1,Terance Mann,LAC,LAC,CHI
22023,1629611,0022300897,"MAR 06, 2024",LAC @ HOU,W,27,5,5,1.0,3,3,1.0,2,2,1.0,0,2,2,0,0,0,0,2,15,7,1,Terance Mann,LAC,HOU,LAC
22023,1629611,0022300880,"MAR 04, 2024",LAC @ MIL,L,19,1,4,0.25,0,0,0.0,2,2,1.0,0,3,3,1,0,0,1,3,4,6,1,Terance Mann,LAC,MIL,LAC
22023,1629611,0022300873,"MAR 03, 2024",LAC @ MIN,W,19,2,3,0.667,0,1,0.0,2,2,1.0,2,2,4,1,0,0,0,4,6,-17,1,Terance Mann,LAC,MIN,LAC
22023,1629611,0022300865,"MAR 01, 2024",LAC vs. WAS,W,22,6,7,0.857,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,12,14,1,Terance Mann,LAC,LAC,WAS
22023,1629611,0022300848,"FEB 28, 2024",LAC vs. LAL,L,30,7,9,0.778,0,1,0.0,2,2,1.0,1,5,6,2,1,0,0,2,16,-1,1,Terance Mann,LAC,LAC,LAL
22023,1629611,0022300827,"FEB 25, 2024",LAC vs. SAC,L,39,6,7,0.857,1,2,0.5,1,1,1.0,3,3,6,4,0,0,2,1,14,-18,1,Terance Mann,LAC,LAC,SAC
22023,1629611,0022300807,"FEB 23, 2024",LAC @ MEM,W,31,9,17,0.529,4,8,0.5,1,1,1.0,5,7,12,1,1,0,1,4,23,14,1,Terance Mann,LAC,MEM,LAC
22023,1629611,0022300799,"FEB 22, 2024",LAC @ OKC,L,28,3,8,0.375,2,3,0.667,0,0,0.0,2,4,6,6,0,0,1,0,8,-14,1,Terance Mann,LAC,OKC,LAC
22023,1629611,0022300789,"FEB 14, 2024",LAC @ GSW,W,28,3,8,0.375,1,6,0.167,2,4,0.5,2,3,5,4,0,0,1,2,9,-4,2,Terance Mann,LAC,GSW,LAC
22023,1629611,0022300770,"FEB 12, 2024",LAC vs. MIN,L,25,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,1,1,0,1,1,2,-4,1,Terance Mann,LAC,LAC,MIN
22023,1629611,0022300749,"FEB 10, 2024",LAC vs. DET,W,24,0,3,0.0,0,2,0.0,2,2,1.0,0,3,3,1,0,0,0,2,2,3,1,Terance Mann,LAC,LAC,DET
22023,1629611,0022300731,"FEB 07, 2024",LAC vs. NOP,L,25,2,5,0.4,1,1,1.0,0,0,0.0,2,3,5,1,0,0,2,4,5,-5,1,Terance Mann,LAC,LAC,NOP
22023,1629611,0022300716,"FEB 05, 2024",LAC @ ATL,W,21,4,4,1.0,1,1,1.0,0,0,0.0,1,0,1,2,0,0,0,2,9,8,1,Terance Mann,LAC,ATL,LAC
22023,1629611,0022300708,"FEB 04, 2024",LAC @ MIA,W,20,3,5,0.6,1,2,0.5,0,0,0.0,2,3,5,1,0,0,0,1,7,-1,1,Terance Mann,LAC,MIA,LAC
22023,1629611,0022300688,"FEB 02, 2024",LAC @ DET,W,24,4,4,1.0,0,0,0.0,4,4,1.0,1,0,1,0,0,0,1,1,12,-20,1,Terance Mann,LAC,DET,LAC
22023,1629611,0022300676,"JAN 31, 2024",LAC @ WAS,W,31,2,6,0.333,0,3,0.0,2,2,1.0,1,2,3,2,0,0,0,1,6,7,1,Terance Mann,LAC,WAS,LAC
22023,1629611,0022300658,"JAN 29, 2024",LAC @ CLE,L,19,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,1,2,0,0,2,5,-11,1,Terance Mann,LAC,CLE,LAC
22023,1629611,0022300646,"JAN 27, 2024",LAC @ BOS,W,24,6,12,0.5,1,3,0.333,1,2,0.5,3,3,6,3,0,0,0,2,14,27,1,Terance Mann,LAC,BOS,LAC
22023,1629611,0022300637,"JAN 26, 2024",LAC @ TOR,W,29,3,6,0.5,0,1,0.0,0,0,0.0,1,2,3,2,0,0,0,1,6,20,1,Terance Mann,LAC,TOR,LAC
22023,1629611,0022300618,"JAN 23, 2024",LAC vs. LAL,W,23,7,10,0.7,2,4,0.5,1,2,0.5,1,0,1,1,1,0,2,4,17,1,1,Terance Mann,LAC,LAC,LAL
22023,1629611,0022300600,"JAN 21, 2024",LAC vs. BKN,W,26,4,6,0.667,2,3,0.667,3,3,1.0,0,3,3,2,1,0,0,1,13,-4,1,Terance Mann,LAC,LAC,BKN
22023,1629611,0022300568,"JAN 16, 2024",LAC vs. OKC,W,24,3,6,0.5,1,2,0.5,0,0,0.0,2,1,3,4,0,2,1,4,7,5,1,Terance Mann,LAC,LAC,OKC
22023,1629611,0022300553,"JAN 14, 2024",LAC @ MIN,L,19,1,2,0.5,0,1,0.0,0,0,0.0,2,1,3,0,0,0,0,3,2,-6,1,Terance Mann,LAC,MIN,LAC
22023,1629611,0022300537,"JAN 12, 2024",LAC @ MEM,W,26,3,8,0.375,1,4,0.25,0,0,0.0,2,3,5,0,0,0,1,0,7,2,1,Terance Mann,LAC,MEM,LAC
22023,1629611,0022300526,"JAN 10, 2024",LAC vs. TOR,W,24,5,5,1.0,3,3,1.0,0,0,0.0,2,0,2,1,0,0,1,1,13,6,1,Terance Mann,LAC,LAC,TOR
22023,1629611,0022300511,"JAN 08, 2024",LAC vs. PHX,W,28,5,9,0.556,3,6,0.5,1,2,0.5,3,2,5,3,0,0,1,2,14,14,1,Terance Mann,LAC,LAC,PHX
22023,1629611,0022300505,"JAN 07, 2024",LAC @ LAL,L,25,2,5,0.4,2,3,0.667,0,0,0.0,0,0,0,3,0,0,1,2,6,1,1,Terance Mann,LAC,LAL,LAC
22023,1629611,0022300486,"JAN 05, 2024",LAC @ NOP,W,17,2,3,0.667,2,3,0.667,2,2,1.0,1,2,3,1,1,0,0,2,8,11,1,Terance Mann,LAC,NOP,LAC
22023,1629611,0022300473,"JAN 03, 2024",LAC @ PHX,W,23,5,8,0.625,2,4,0.5,0,0,0.0,2,1,3,1,2,0,0,1,12,17,1,Terance Mann,LAC,PHX,LAC
22023,1629611,0022300458,"JAN 01, 2024",LAC vs. MIA,W,18,5,7,0.714,1,2,0.5,1,1,1.0,1,2,3,0,0,0,1,2,12,8,1,Terance Mann,LAC,LAC,MIA
22023,1629611,0022300438,"DEC 29, 2023",LAC vs. MEM,W,23,3,10,0.3,0,6,0.0,5,6,0.833,1,2,3,2,1,0,0,1,11,10,1,Terance Mann,LAC,LAC,MEM
22023,1629611,0022300414,"DEC 26, 2023",LAC vs. CHA,W,20,1,4,0.25,0,1,0.0,2,2,1.0,1,0,1,0,0,0,1,2,4,2,1,Terance Mann,LAC,LAC,CHA
22023,1629611,0022300389,"DEC 23, 2023",LAC vs. BOS,L,24,0,10,0.0,0,6,0.0,0,0,0.0,1,3,4,3,0,0,0,2,0,-33,1,Terance Mann,LAC,LAC,BOS
22023,1629611,0022300379,"DEC 21, 2023",LAC @ OKC,L,24,2,8,0.25,1,4,0.25,0,0,0.0,0,1,1,1,3,1,1,3,5,-31,1,Terance Mann,LAC,OKC,LAC
22023,1629611,0022300372,"DEC 20, 2023",LAC @ DAL,W,29,3,8,0.375,1,2,0.5,0,0,0.0,1,3,4,1,0,1,1,3,7,1,1,Terance Mann,LAC,DAL,LAC
22023,1629611,0022300350,"DEC 18, 2023",LAC @ IND,W,28,2,5,0.4,0,3,0.0,0,0,0.0,1,1,2,1,0,1,1,0,4,10,1,Terance Mann,LAC,IND,LAC
22023,1629611,0022300343,"DEC 16, 2023",LAC vs. NYK,W,27,4,8,0.5,2,4,0.5,3,3,1.0,0,1,1,4,0,0,0,1,13,19,1,Terance Mann,LAC,LAC,NYK
22023,1629611,0022300325,"DEC 14, 2023",LAC vs. GSW,W,20,1,5,0.2,0,4,0.0,0,0,0.0,1,2,3,2,1,0,0,1,2,-22,1,Terance Mann,LAC,LAC,GSW
22023,1629611,0022300309,"DEC 12, 2023",LAC vs. SAC,W,30,3,6,0.5,2,3,0.667,2,2,1.0,1,4,5,2,1,0,1,1,10,7,1,Terance Mann,LAC,LAC,SAC
22023,1629611,0022300304,"DEC 11, 2023",LAC vs. POR,W,29,3,6,0.5,1,4,0.25,2,2,1.0,2,1,3,4,0,0,0,2,9,5,1,Terance Mann,LAC,LAC,POR
22023,1629611,0022301225,"DEC 08, 2023",LAC @ UTA,W,30,4,9,0.444,2,5,0.4,0,2,0.0,1,3,4,1,1,1,2,3,10,17,1,Terance Mann,LAC,UTA,LAC
22023,1629611,0022301215,"DEC 06, 2023",LAC vs. DEN,W,20,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-16,1,Terance Mann,LAC,LAC,DEN
22023,1629611,0022300280,"DEC 02, 2023",LAC vs. GSW,W,24,1,6,0.167,1,5,0.2,0,0,0.0,1,1,2,2,1,0,0,1,3,-5,1,Terance Mann,LAC,LAC,GSW
22023,1629611,0022300273,"NOV 30, 2023",LAC @ GSW,L,34,4,10,0.4,1,4,0.25,0,0,0.0,3,2,5,1,1,0,2,1,9,13,1,Terance Mann,LAC,GSW,LAC
22023,1629611,0022300264,"NOV 29, 2023",LAC @ SAC,W,31,8,12,0.667,1,3,0.333,1,1,1.0,0,3,3,1,0,0,0,1,18,12,1,Terance Mann,LAC,SAC,LAC
22023,1629611,0022300257,"NOV 27, 2023",LAC vs. DEN,L,30,2,3,0.667,0,1,0.0,1,2,0.5,1,2,3,0,0,1,1,2,5,-11,1,Terance Mann,LAC,LAC,DEN
22023,1629611,0022300244,"NOV 25, 2023",LAC vs. DAL,W,32,7,14,0.5,0,4,0.0,3,4,0.75,2,1,3,1,0,1,0,0,17,19,1,Terance Mann,LAC,LAC,DAL
22023,1629611,0022300052,"NOV 24, 2023",LAC vs. NOP,L,24,3,4,0.75,1,1,1.0,0,0,0.0,0,2,2,5,2,1,0,5,7,-4,1,Terance Mann,LAC,LAC,NOP
22023,1629611,0022300235,"NOV 22, 2023",LAC @ SAS,W,23,2,5,0.4,0,3,0.0,2,4,0.5,0,2,2,1,2,1,1,3,6,3,1,Terance Mann,LAC,SAS,LAC
22023,1629611,0022300223,"NOV 20, 2023",LAC @ SAS,W,25,0,6,0.0,0,4,0.0,0,0,0.0,0,6,6,2,4,0,1,0,0,7,1,Terance Mann,LAC,SAS,LAC
22023,1629611,0022300037,"NOV 17, 2023",LAC vs. HOU,W,21,0,3,0.0,0,2,0.0,1,2,0.5,1,5,6,3,1,1,0,3,1,15,1,Terance Mann,LAC,LAC,HOU
22023,1629611,0022300024,"NOV 14, 2023",LAC @ DEN,L,28,0,1,0.0,0,0,0.0,0,0,0.0,4,2,6,5,0,0,1,3,0,-3,1,Terance Mann,LAC,DEN,LAC
22023,1629611,0022300179,"NOV 12, 2023",LAC vs. MEM,L,27,3,7,0.429,1,3,0.333,0,0,0.0,1,2,3,3,0,0,1,2,7,13,1,Terance Mann,LAC,LAC,MEM
22023,1629611,0022300014,"NOV 10, 2023",LAC @ DAL,L,29,5,8,0.625,1,3,0.333,0,0,0.0,3,3,6,3,0,0,0,4,11,-10,1,Terance Mann,LAC,DAL,LAC
22023,1629611,0022300160,"NOV 08, 2023",LAC @ BKN,L,19,0,2,0.0,0,2,0.0,0,0,0.0,0,4,4,1,0,0,2,1,0,-2,1,Terance Mann,LAC,BKN,LAC
22023,1630544,0022301021,"MAR 23, 2024",CHA @ ATL,L,29,4,11,0.364,1,5,0.2,0,0,0.0,1,2,3,9,1,0,1,0,9,-19,1,Tre Mann,CHA,ATL,CHA
22023,1630544,0022300991,"MAR 19, 2024",CHA @ ORL,L,29,5,8,0.625,1,2,0.5,0,0,0.0,0,4,4,5,1,0,1,0,11,-2,1,Tre Mann,CHA,ORL,CHA
22023,1630544,0022300969,"MAR 16, 2024",CHA @ PHI,L,37,7,16,0.438,3,6,0.5,4,7,0.571,3,5,8,6,4,0,2,3,21,-3,1,Tre Mann,CHA,PHI,CHA
22023,1630544,0022300961,"MAR 15, 2024",CHA vs. PHX,L,36,4,10,0.4,1,5,0.2,3,5,0.6,1,3,4,7,1,0,0,2,12,-1,1,Tre Mann,CHA,CHA,PHX
22023,1630544,0022300950,"MAR 13, 2024",CHA @ MEM,W,30,5,9,0.556,0,2,0.0,0,1,0.0,1,4,5,0,2,0,3,1,10,-4,1,Tre Mann,CHA,MEM,CHA
22023,1630544,0022300885,"MAR 05, 2024",CHA vs. ORL,L,34,7,9,0.778,2,4,0.5,2,2,1.0,0,6,6,4,2,0,2,2,18,-6,1,Tre Mann,CHA,CHA,ORL
22023,1630544,0022300875,"MAR 03, 2024",CHA @ TOR,L,30,3,8,0.375,0,0,0.0,0,0,0.0,0,4,4,4,2,0,1,2,6,-10,1,Tre Mann,CHA,TOR,CHA
22023,1630544,0022300858,"MAR 01, 2024",CHA @ PHI,L,32,3,10,0.3,1,4,0.25,2,2,1.0,0,3,3,6,0,0,0,2,9,-9,1,Tre Mann,CHA,PHI,CHA
22023,1630544,0022300849,"FEB 29, 2024",CHA vs. MIL,L,29,4,10,0.4,1,5,0.2,0,0,0.0,1,6,7,4,2,0,1,1,9,-16,1,Tre Mann,CHA,CHA,MIL
22023,1630544,0022300840,"FEB 27, 2024",CHA @ MIL,L,33,6,12,0.5,2,5,0.4,2,5,0.4,0,4,4,3,2,0,2,1,16,-8,1,Tre Mann,CHA,MIL,CHA
22023,1630544,0022300826,"FEB 25, 2024",CHA @ POR,W,25,2,7,0.286,1,3,0.333,1,1,1.0,0,2,2,3,3,0,0,3,6,8,1,Tre Mann,CHA,POR,CHA
22023,1630544,0022300811,"FEB 23, 2024",CHA @ GSW,L,32,3,9,0.333,2,5,0.4,2,2,1.0,0,4,4,2,1,0,3,4,10,-4,1,Tre Mann,CHA,GSW,CHA
22023,1630544,0022300801,"FEB 22, 2024",CHA @ UTA,W,30,4,8,0.5,2,3,0.667,3,4,0.75,1,5,6,4,2,0,1,4,13,2,1,Tre Mann,CHA,UTA,CHA
